date,bond_code,side,reason,price,quantity,notional,fee
2018-04-02,128030,buy,rebalance,103.4,4.609964316430654e-06,0.0004766703103189297,4.7667031031892967e-07
2018-04-02,110041,buy,rebalance,101.6,6.758253815381386e-06,0.0006866385876427487,6.866385876427487e-07
2018-04-02,128034,buy,rebalance,93.43,1.719389606014574e-05,0.0016064257088994165,1.6064257088994165e-06
2018-04-02,128032,buy,rebalance,104.9,3.912397673389951e-06,0.0004104105159386058,4.1041051593860583e-07
2018-04-02,113009,buy,rebalance,108.85,5.3303368949783446e-05,0.005802071710183928,5.802071710183928e-06
2018-04-02,113018,buy,rebalance,102.09,1.2755306399860029e-05,0.0013021892303617104,1.3021892303617105e-06
2018-04-02,113012,buy,rebalance,105.55,0.0003949908525809044,0.04169128448991446,4.169128448991446e-05
2018-04-02,128025,buy,rebalance,101.987,4.8919879554250415e-06,0.0004989191756099337,4.989191756099337e-07
2018-04-02,128014,buy,rebalance,103.93,8.290852579930278e-06,0.0008616683086321539,8.616683086321539e-07
2018-04-02,123002,buy,rebalance,108.11,0.00038563763287313344,0.04169128448991446,4.169128448991446e-05
2018-04-02,128018,buy,rebalance,95.8,5.274187605410983e-06,0.0005052671725983721,5.052671725983721e-07
2018-04-02,113019,buy,rebalance,103.66,0.0004021925958895858,0.04169128448991446,4.169128448991446e-05
2018-04-02,128015,buy,rebalance,109.45,5.135967603222856e-20,5.621316541727416e-18,5.621316541727416e-21
2018-04-02,113016,buy,rebalance,98.9,0.00015510209618551155,0.015339597312747092,1.533959731274709e-05
2018-04-11,128018,sell,rebalance,95.16,0.000535958799031323,0.051001839315820696,5.10018393158207e-05
2018-04-11,113009,sell,rebalance,108.24,0.00046029708570705715,0.049822556556931866,4.982255655693187e-05
2018-04-11,113016,sell,rebalance,99.77,0.0004840024497535807,0.04828892441191474,4.828892441191474e-05
2018-04-11,113018,sell,rebalance_resize,103.72,4.177763397540497e-06,0.00043331761959290033,4.3331761959290036e-07
2018-04-11,128025,sell,rebalance_resize,105.453,1.4696420769066258e-05,0.0015497816593603442,1.5497816593603442e-06
2018-04-11,128015,sell,rebalance_resize,110.103,2.0777981987179454e-06,0.00022877181507344194,2.2877181507344193e-07
2018-04-11,128014,sell,rebalance_resize,105.84,6.253153436998091e-06,0.0006618337597718779,6.61833759771878e-07
2018-04-11,128036,buy,rebalance,98.759,0.00039375646286315426,0.03888699451590225,3.8886994515902255e-05
2018-04-11,113017,buy,rebalance,99.51,3.9400740338452355e-06,0.0003920767671079394,3.920767671079394e-07
2018-04-11,128026,buy,rebalance,97.28,5.154048085618233e-06,0.0005013857977689418,5.013857977689417e-07
2018-04-11,113505,buy,rebalance,105.16,6.820513892722532e-05,0.007172452409587015,7.172452409587015e-06
2018-04-11,110043,buy,rebalance,94.79,2.7745068701321768e-05,0.0026299550621982906,2.6299550621982905e-06
2018-04-11,128034,buy,rebalance,93.458,3.5479433731275446e-06,0.00033158369176575404,3.3158369176575405e-07
2018-04-11,128030,buy,rebalance,103.26,1.8962273049719899e-06,0.00019580443151140769,1.9580443151140768e-07
2018-04-11,110041,buy,rebalance,101.36,2.6826240187296457e-06,0.00027191077053843687,2.7191077053843687e-07
2018-04-11,113503,buy,rebalance,110.69,4.202480964114639e-06,0.0004651726179178494,4.651726179178494e-07
2018-04-11,128032,buy,rebalance,104.004,4.448454793502775e-06,0.0004626570923434626,4.6265709234346257e-07
2018-04-11,113012,buy,rebalance,105.17,7.174155179255944e-05,0.007545059002023477,7.5450590020234765e-06
2018-04-11,110042,buy,rebalance,111.58,6.355524056887516e-06,0.000709149374267509,7.09149374267509e-07
