date,jsl_official_index,replica_index,jsl_norm,replica_norm,jsl_daily_return,replica_daily_return,replica_minus_official_daily_return
2026-05-18,2729.921,2597.303332249623,1.1762778819318918,1.1692188504365186,0.0006099132156536236,0.0006108424581525718,9.292424989482129e-07
2026-05-19,2779.66,2644.5538884531916,1.197709595732185,1.1904894661250496,0.018219941163132525,0.01819215938965546,-2.7781773477064675e-05
2026-05-20,2769.57,2634.8620429798884,1.1933619813401597,1.1861265223432431,-0.003629940352417038,-0.0036648319081793446,-3.48915557623064e-05
2026-05-21,2730.851,2598.032318871934,1.1766786035755574,1.1695470157647414,-0.013980148542914628,-0.013977856717804493,2.291825110134482e-06
2026-05-22,2752.234,2618.3693563853367,1.1858921851954465,1.1787020679788816,0.007830159902535883,0.007827861634235989,-2.2982682998939907e-06
2026-05-25,2757.326,2623.01418259181,1.1880862439153865,1.180793012956381,0.00185013338255402,0.0017739384992212504,-7.619488333276969e-05
2026-05-26,2738.742,2605.3517758933885,1.1800787051778838,1.172841989831953,-0.0067398631862898295,-0.0067336298887141766,6.233297575652941e-06
2026-05-27,2709.355,2577.3955832350057,1.1674163321215454,1.1602570495068256,-0.010730108933225568,-0.01073029481740384,-1.858841782720333e-07
2026-05-28,2738.508,2605.137057449746,1.1799778784417356,1.1727453307899667,0.010760125564940548,0.010763374623278033,3.249058337484456e-06
2026-05-29,2694.528,2563.314705073702,1.161027622647753,1.1539183104105968,-0.01605983988361548,-0.016053801183491312,6.0387001241668514e-06
2026-06-01,2718.455,2586.078685141415,1.1713373718606366,1.1641658907665955,0.008879848344496732,0.008880680949028719,8.326045319861919e-07
2026-06-02,2729.193,2596.307072602993,1.1759641987527647,1.1687703677566923,0.0039500377972048195,0.003955172563134379,5.134765929559748e-06
2026-06-03,2721.115,2588.6228790473365,1.1724835219382173,1.1653112015345113,-0.002959849303438955,-0.002959662836781618,1.864666573370144e-07
2026-06-04,2705.414,2573.6946719634757,1.1657182202960774,1.158591023375516,-0.005770061169777629,-0.005766852794469091,3.208375308538791e-06
2026-06-05,2697.46,2566.139869495962,1.1622909730340187,1.1551901046816293,-0.0029400306200826343,-0.00293539189003722,4.638730045414263e-06
2026-06-08,2666.277,2536.3759860981945,1.1488547332335695,1.1417914026129254,-0.011560134348609474,-0.011598698789405337,-3.8564440795862964e-05
2026-06-09,2706.165,2574.31965665618,1.1660418137954243,1.1588723705231019,0.014960186057187519,0.014959797272152686,-3.887850348327504e-07
2026-06-10,2666.141,2536.0440110225218,1.148796133079227,1.1416419585678146,-0.014789933355874418,-0.014868256758515774,-7.832340264135595e-05
2026-06-11,2671.9,2541.3472383364665,1.1512775910855377,1.1440292936420908,0.002160050800013913,0.0020911416721851595,-6.890912782875347e-05
2026-06-12,2697.336,2565.4352223761057,1.1622375434815297,1.1548728961811003,0.00951981735843388,0.009478430840252683,-4.138651818119676e-05
2026-06-15,2746.67,2612.3535662303198,1.1834947494692591,1.1759939610118666,0.01828989788443125,0.01828864882066994,-1.2490637613105093e-06
2026-06-16,2767.902,2632.5387240233704,1.1926432676824887,1.185080642069727,0.007730087706204314,0.007726809285688807,-3.2784205155067525e-06
2026-06-17,2756.388,2621.590706310686,1.1876820752038186,1.1801522116759247,-0.004159829358120426,-0.004158729979079734,1.0993790406921278e-06
2026-06-18,2735.247,2601.4884428560727,1.1785727673879798,1.171102846869074,-0.007669820068872735,-0.007667964112865966,1.8559560067687997e-06
2026-06-22,2734.208,2600.2236772098595,1.1781250794441431,1.1705334917935326,-0.0003798560056915701,-0.0004861700038246708,-0.00010631399813310072
2026-06-23,2714.084,2580.850359957428,1.1694539801354094,1.1618122741191186,-0.007360083797575134,-0.0074506348904644915,-9.055109288935714e-05
2026-06-24,2716.798,2583.42493168153,1.1706233979213316,1.162971259961952,0.0009999690503315062,0.0009975672220470244,-2.4018282844817662e-06
2026-06-25,2686.968,2555.056599193356,1.1577701434798926,1.1502007881080174,-0.01097983729375529,-0.010980900640960134,-1.0633472048438009e-06
2026-06-26,2658.513,2527.991516986099,1.1455093538341952,1.13801699582145,-0.010590003304840279,-0.01059275251115821,-2.7492063179312964e-06
2026-06-29,2655.722,2525.0976251819566,1.1443067580197113,1.1367142627881095,-0.001049835001747157,-0.0011447395233322721,-9.49045215851152e-05
2026-06-30,2701.905,2568.913108551058,1.1642062501373442,1.1564385238938653,0.01738999789887652,0.01735199579301172,-3.800210586479835e-05
2026-07-01,2723.871,2589.5636000280488,1.1736710368306278,1.1657346825696266,0.008129819516230263,0.008038610340011854,-9.120917621840974e-05
2026-07-02,2715.754,2581.8293004573225,1.1701735555600559,1.1622529602999434,-0.002979950225249328,-0.002986719295344775,-6.769070095447027e-06
2026-07-03,2738.295,2603.21367013703,1.1798861002588317,1.1718794863293698,0.008300089036046732,0.008282642727743372,-1.744630830335936e-05
2026-07-06,2736.762,2601.4454156421634,1.1792255558720155,1.1710834774604417,-0.0005598374170788789,-0.0006792583010574171,-0.00011942088397853823
2026-07-07,2707.862,2573.8269372719974,1.1667730230742417,1.1586505647814278,-0.010559924465481485,-0.010616589609799054,-5.6665144317569194e-05
2026-07-08,2693.402,2560.0135916264094,1.1605424478404767,1.1524322598511263,-0.0053400062484720845,-0.005366850989689587,-2.6844741217502133e-05
2026-07-09,2711.609,2577.295774164068,1.168387543503074,1.1602121188105392,0.0067598524097034485,0.006750816712140617,-9.035697562831402e-06
2026-07-10,2708.87,2574.6176118929307,1.1672073536299563,1.1590064999777057,-0.0010101013826108174,-0.0010391365624328186,-2.903517982200121e-05
2026-07-13,2661.411,2529.502247959652,1.146758054181875,1.1386970762380437,-0.01751985145097401,-0.01752313187204091,-3.280421066897965e-06
2026-07-14,2695.637,2562.0373204460625,1.161505472435737,1.1533432746928394,0.01286009564099655,0.012862242962090376,2.1473210938260934e-06
2026-07-15,2688.224,2554.7521646050154,1.1583113331405848,1.150063741866636,-0.0027499993508027787,-0.002843501061795095,-9.350171099231641e-05
2026-07-16,2675.536,2542.686831981538,1.152844283447223,1.144632333773097,-0.004719844774840221,-0.004722701791053274,-2.857016213053676e-06
2026-07-17,2643.965,2512.662105840181,1.1392408608535027,1.131116209049512,-0.011799878603763858,-0.011808267445172715,-8.388841408857317e-06
